Record_ID,Date,Country,Population,New_Cases,New_Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccinations,Positivity_Rate,Hospitalized,ICU_Patients
4177,2021-07-30,Canada,13407133,7809,868,3203.0,4606,70281,9222581.0,0.1111,1034.0,121
4178,2021-07-31,India,61893162,46204,152,9170.0,37034,877876,56490710.0,0.0526,17606.0,294
4179,2021-08-01,Brazil,174797250,12956,772,5148.0,7808,194340,135699724.0,0.0667,9722.0,465
4180,2021-08-02,USA,28686600,22522,548,1825.0,20697,360352,10828482.0,0.0625,2533.0,219
4181,2021-08-03,Italy,57643262,39607,661,10534.0,29073,277249,18953047.0,0.1429,10805.0,498
4182,2021-08-04,USA,6206913,30582,342,3369.0,27213,581058,2539264.0,0.0526,25942.0,493
4183,2021-08-05,Italy,84154052,12027,306,2831.0,9196,228513,31973862.0,0.0526,6750.0,81
4184,2021-08-06,USA,104476187,8538,354,7232.0,1306,102456,93026391.0,0.0833,2913.0,153
4185,2021-08-07,Japan,176324670,37690,975,6900.0,30790,716110,63252636.0,0.0526,30217.0,245
4186,2021-08-08,Germany,47130923,49250,264,29782.0,19468,541750,42638045.0,0.0909,12946.0,322
4187,2021-08-09,Italy,92968094,19942,637,4789.0,15153,398840,22117862.0,0.05,12333.0,185
4188,2021-08-10,France,128923703,7229,345,3903.0,3326,101206,29903771.0,0.0714,7098.0,346
4189,2021-08-11,Germany,174835968,2818,854,2177.0,641,16908,60772288.0,0.1667,2187.0,331
4190,2021-08-12,Italy,6036606,41989,303,33774.0,8215,587846,3950198.0,0.0714,27443.0,492
4191,2021-08-13,Italy,14573347,41057,31,37791.0,3266,574798,159111.0,0.0714,4313.0,214
4192,2021-08-14,Brazil,188636845,23221,494,15749.0,7472,464420,111454311.0,0.05,9436.0,450
4193,2021-08-15,Canada,46041487,26575,391,3817.0,22758,239175,8448385.0,0.1111,8575.0,304
4194,2021-08-16,Italy,42282613,2166,226,477.0,1689,25992,3560215.0,0.0833,346.0,367
4195,2021-08-17,Brazil,73056148,41256,997,37413.0,3843,330048,44572063.0,0.125,30589.0,123
4196,2021-08-18,Brazil,30187841,46579,116,16425.0,30154,465790,27500952.0,0.1,25952.0,159
4197,2021-08-19,India,18672066,16949,503,6193.0,10756,305082,427759.0,0.0556,2155.0,267
4198,2021-08-20,Italy,72375706,8249,940,4600.0,3649,90739,44286365.0,0.0909,4471.0,229
4199,2021-08-21,Italy,83188180,10720,161,,9424,128640,,0.0833,,350
4200,2021-08-22,UK,112518423,45451,492,14213.0,31238,318157,47367005.0,0.1429,39002.0,10
4201,2021-08-23,UK,46314784,10889,441,8210.0,2679,152446,31203830.0,0.0714,6597.0,166
4202,2021-08-24,Italy,3844818,2798,736,1968.0,830,25182,2538031.0,0.1111,65.0,294
4203,2021-08-25,Germany,11183256,46083,994,4392.0,41691,276498,7253192.0,0.1667,29706.0,208
4204,2021-08-26,France,19133802,42265,319,22532.0,19733,380385,15153520.0,0.1111,32039.0,127
4205,2021-08-27,India,198983407,46246,332,25400.0,20846,601198,176807352.0,0.0769,18621.0,90
4206,2021-08-28,Brazil,173147024,16291,127,9729.0,6562,325820,160709892.0,0.05,11863.0,361
4207,2021-08-29,Italy,17418896,48149,443,19125.0,29024,770384,8980490.0,0.0625,14721.0,318
4208,2021-08-30,India,53734927,20039,978,12464.0,7575,340663,39425255.0,0.0588,9082.0,163
4209,2021-08-31,Canada,57911450,48453,796,4422.0,44031,484530,53095493.0,0.1,11437.0,262
4210,2021-09-01,UK,126845191,36564,710,21987.0,14577,548460,61293693.0,0.0667,16260.0,423
4211,2021-09-02,Australia,138154753,6462,913,4649.0,1813,77544,5286519.0,0.0833,1904.0,141
4212,2021-09-03,Brazil,92371918,16289,644,1574.0,14715,179179,6774455.0,0.0909,16150.0,117
4213,2021-09-04,Australia,114575200,20330,103,14474.0,5856,182970,39341935.0,0.1111,8306.0,11
4214,2021-09-05,Brazil,171064877,37359,551,12829.0,24530,410949,123114237.0,0.0909,3602.0,123
4215,2021-09-06,India,62780822,22730,45,12107.0,10623,159110,26827515.0,0.1429,4112.0,127
4216,2021-09-07,Canada,36452004,21407,98,20479.0,928,428140,6024659.0,0.05,11681.0,166
4217,2021-09-08,Germany,144430812,32679,55,6335.0,26344,424827,14046489.0,0.0769,4976.0,77
4218,2021-09-09,Germany,174846928,45028,691,25423.0,19605,675420,105567682.0,0.0667,4666.0,40
4219,2021-09-10,Brazil,160378522,40674,160,16339.0,24335,650784,23515318.0,0.0625,21020.0,119
4220,2021-09-11,UK,138087774,2332,963,341.0,1991,16324,24463356.0,0.1429,1414.0,462
4221,2021-09-12,Germany,6723452,22891,732,15577.0,7314,320474,5127455.0,0.0714,2240.0,315
4222,2021-09-13,Canada,192381222,30831,112,19914.0,10917,616620,84304560.0,0.05,16258.0,486
4223,2021-09-14,Germany,33554906,25711,442,18155.0,7556,257110,8822193.0,0.1,13421.0,125
4224,2021-09-15,USA,5684044,28218,123,3807.0,24411,507924,1125146.0,0.0556,21998.0,342
4225,2021-09-16,Brazil,145001320,43065,373,14716.0,28349,516780,84810233.0,0.0833,606.0,447
4226,2021-09-17,Germany,1208271,30028,446,27631.0,2397,450420,87106.0,0.0667,5041.0,28
4227,2021-09-18,Italy,85394040,39787,575,14529.0,25258,636592,56375057.0,0.0625,29189.0,235
4228,2021-09-19,France,21762535,20058,194,12988.0,7070,361044,804591.0,0.0556,1377.0,381
4229,2021-09-20,Japan,160144825,2486,111,2306.0,180,17402,76377829.0,0.1429,393.0,434
4230,2021-09-21,France,14436579,48016,221,8702.0,39314,432144,8146884.0,0.1111,34370.0,256
4231,2021-09-22,Germany,150590524,6433,550,1568.0,4865,70763,10271656.0,0.0909,3200.0,336
4232,2021-09-23,France,31757382,25288,960,17323.0,7965,202304,13677852.0,0.125,15503.0,362
4233,2021-09-24,Italy,144789268,48094,360,42288.0,5806,769504,112867466.0,0.0625,2998.0,179
4234,2021-09-25,France,169499757,2305,676,742.0,1563,34575,107443904.0,0.0667,2196.0,388
4235,2021-09-26,Australia,44033465,24916,490,19146.0,5770,149496,807421.0,0.1667,5114.0,365
4236,2021-09-27,Germany,132070360,10262,843,10233.0,29,82096,90359342.0,0.125,7330.0,79
4237,2021-09-28,Germany,170724658,12658,469,9205.0,3453,202528,112736170.0,0.0625,290.0,238
4238,2021-09-29,India,139449621,14632,744,2763.0,11869,73160,59577937.0,0.2,12593.0,204
4239,2021-09-30,Germany,163043867,29061,975,84.0,28977,464976,27713332.0,0.0625,11359.0,500
4240,2021-10-01,USA,77250598,39817,561,26421.0,13396,716706,61934850.0,0.0556,17053.0,198
4241,2021-10-02,France,130065370,17264,577,16107.0,1157,310752,50857535.0,0.0556,16878.0,370
4242,2021-10-03,Australia,113167450,29454,381,27214.0,2240,441810,102389534.0,0.0667,29268.0,51
4243,2021-10-04,Canada,23548868,27851,311,16241.0,11610,501318,1524505.0,0.0556,21916.0,311
4244,2021-10-05,France,99097846,26356,212,16406.0,9950,316272,11999712.0,0.0833,1599.0,469
4245,2021-10-06,India,168991419,42979,449,29249.0,13730,386811,4364090.0,0.1111,8827.0,178
4246,2021-10-07,Australia,143071069,22682,438,11827.0,10855,249502,64485289.0,0.0909,15624.0,246
4247,2021-10-08,Australia,65949087,1207,693,798.0,409,9656,25402593.0,0.125,1141.0,246
4248,2021-10-09,Canada,30062264,38790,801,28247.0,10543,698220,3614858.0,0.0556,18557.0,280
4249,2021-10-10,Germany,129979617,44125,157,43299.0,826,353000,19270621.0,0.125,43567.0,29
4250,2021-10-11,India,38177158,24572,978,15067.0,9505,368580,21558715.0,0.0667,21567.0,29
4251,2021-10-12,Italy,92832176,19384,604,18357.0,1027,116304,89363234.0,0.1667,19206.0,470
4252,2021-10-13,UK,148790222,13682,581,5556.0,8126,232594,123009917.0,0.0588,8526.0,261
4253,2021-10-14,UK,129395463,8854,317,2669.0,6185,70832,52576813.0,0.125,216.0,103
4254,2021-10-15,India,76725226,16300,538,12700.0,3600,97800,3690590.0,0.1667,9507.0,40
4255,2021-10-16,India,79128058,14640,320,12062.0,2578,204960,30336616.0,0.0714,8056.0,354
4256,2021-10-17,Germany,192627889,18217,108,3876.0,14341,327906,84313402.0,0.0556,13543.0,386
4257,2021-10-18,USA,105014964,10001,524,1866.0,8135,110011,48214537.0,0.0909,8550.0,310
4258,2021-10-19,Canada,102359111,10273,148,4755.0,5518,92457,60712265.0,0.1111,6622.0,28
4259,2021-10-20,UK,2121409,10874,130,6782.0,4092,65244,543746.0,0.1667,4701.0,19
4260,2021-10-21,Brazil,100933239,25050,761,9712.0,15338,475950,13701553.0,0.0526,11777.0,40
4261,2021-10-22,USA,177978198,24180,531,5704.0,18476,145080,70435993.0,0.1667,16927.0,435
4262,2021-10-23,USA,169854865,10879,790,2575.0,8304,54395,90412885.0,0.2,6763.0,206
4263,2021-10-24,Brazil,116791365,2847,726,626.0,2221,22776,114058322.0,0.125,890.0,296
4264,2021-10-25,Australia,35115389,31968,539,13837.0,18131,447552,18482514.0,0.0714,20803.0,314
4265,2021-10-26,USA,10031637,38253,570,13244.0,25009,420783,6984089.0,0.0909,21389.0,71
4266,2021-10-27,Germany,128140519,25618,626,15036.0,10582,358652,40633896.0,0.0714,5088.0,7
4267,2021-10-28,France,39855395,10490,818,6238.0,4252,94410,16848492.0,0.1111,8916.0,428
4268,2021-10-29,UK,106464605,12543,741,11388.0,1155,150516,61940067.0,0.0833,7569.0,39
4269,2021-10-30,France,81585241,24051,42,16634.0,7417,168357,14747409.0,0.1429,1034.0,356
4270,2021-10-31,USA,41936295,24920,695,12447.0,12473,199360,17687899.0,0.125,19801.0,390
4271,2021-11-01,USA,67715978,43878,587,17090.0,26788,219390,51436901.0,0.2,1606.0,135
4272,2021-11-02,USA,122923406,6063,894,1956.0,4107,48504,111510675.0,0.125,4752.0,411
4273,2021-11-03,Brazil,166259227,8204,751,3038.0,5166,139468,160859268.0,0.0588,4977.0,371
4274,2021-11-04,USA,131513854,26817,573,8723.0,18094,294987,38851473.0,0.0909,1483.0,112
4275,2021-11-05,France,71285431,5144,287,4381.0,763,56584,9363099.0,0.0909,849.0,56
4276,2021-11-06,USA,151958156,41516,106,21066.0,20450,207580,91752854.0,0.2,15168.0,80
4277,2021-11-07,Germany,85520352,41692,118,12533.0,29159,208460,41569610.0,0.2,29519.0,19
4278,2021-11-08,Japan,135842661,23668,424,23624.0,44,307684,12822191.0,0.0769,14851.0,51
4279,2021-11-09,UK,80433322,43291,837,10305.0,32986,822529,70674637.0,0.0526,4535.0,11
4280,2021-11-10,Japan,54132106,6852,268,223.0,6629,109632,51199195.0,0.0625,2226.0,161
4281,2021-11-11,Australia,128185056,8201,969,5703.0,2498,155819,44039823.0,0.0526,4403.0,404
4282,2021-11-12,UK,15670708,29818,743,21046.0,8772,149090,3732664.0,0.2,28110.0,479
4283,2021-11-13,Italy,121724444,17401,264,190.0,17211,330619,497942.0,0.0526,7525.0,126
4284,2021-11-14,USA,164331860,6982,725,5109.0,1873,118694,77559202.0,0.0588,1522.0,417
4285,2021-11-15,Japan,170134088,26510,986,,9845,185570,,0.1429,,114
4286,2021-11-16,UK,46051437,27959,777,1448.0,26511,531221,23527891.0,0.0526,2141.0,359
4287,2021-11-17,UK,174383472,36472,46,13687.0,22785,729440,106455447.0,0.05,5740.0,350
4288,2021-11-18,Germany,10718894,5322,27,949.0,4373,90474,5574855.0,0.0588,3334.0,402
4289,2021-11-19,Japan,26399656,10862,329,7162.0,3700,184654,1256675.0,0.0588,4728.0,10
4290,2021-11-20,Italy,17490753,18408,451,8886.0,9522,312936,15565201.0,0.0588,9840.0,448
4291,2021-11-21,Germany,151707891,24810,793,3984.0,20826,322530,136570721.0,0.0769,16933.0,35
4292,2021-11-22,USA,126439107,794,665,542.0,252,13498,108464516.0,0.0588,25.0,27
4293,2021-11-23,Australia,123405199,30705,4,6015.0,24690,214935,59661898.0,0.1429,25074.0,441
4294,2021-11-24,UK,60572144,42850,492,22325.0,20525,599900,39964558.0,0.0714,13237.0,417
4295,2021-11-25,Australia,10924667,29107,540,25724.0,3383,232856,1239574.0,0.125,3493.0,293
4296,2021-11-26,Italy,189840125,49734,433,46322.0,3412,298404,74633644.0,0.1667,1548.0,87
4297,2021-11-27,Canada,25917671,17566,293,7942.0,9624,122962,11967937.0,0.1429,13856.0,229
4298,2021-11-28,Japan,75978335,14906,237,11084.0,3822,208684,75785319.0,0.0714,11490.0,473
4299,2021-11-29,USA,92923886,24512,962,19212.0,5300,294144,76174856.0,0.0833,15730.0,397
4300,2021-11-30,UK,183457196,1737,838,1305.0,432,20844,96688598.0,0.0833,2.0,448
4301,2021-12-01,Japan,15871655,20389,632,1198.0,19191,203890,6454644.0,0.1,11402.0,109
4302,2021-12-02,Australia,194096609,25291,734,21632.0,3659,505820,173837319.0,0.05,7712.0,53
4303,2021-12-03,Japan,122985113,14185,984,4881.0,9304,198590,102454937.0,0.0714,11378.0,467
4304,2021-12-04,France,42545848,17894,518,1664.0,16230,161046,13158445.0,0.1111,11435.0,433
4305,2021-12-05,Australia,142211044,24649,878,13850.0,10799,295788,41187082.0,0.0833,21589.0,415
4306,2021-12-06,USA,105158402,36268,464,30207.0,6061,471484,94126272.0,0.0769,15822.0,140
4307,2021-12-07,Australia,155754904,13156,810,11119.0,2037,263120,104828588.0,0.05,546.0,220
4308,2021-12-08,UK,2573997,23939,372,5615.0,18324,191512,2003581.0,0.125,10467.0,236
4309,2021-12-09,Canada,164081234,8211,121,6222.0,1989,139587,36573656.0,0.0588,401.0,201
4310,2021-12-10,Japan,188229962,38498,570,26179.0,12319,615968,70591407.0,0.0625,19808.0,205
4311,2021-12-11,Germany,57002592,38832,547,9482.0,29350,194160,6819892.0,0.2,21473.0,184
4312,2021-12-12,Brazil,131458995,321,118,15.0,306,3852,33626562.0,0.0833,243.0,356
4313,2021-12-13,Italy,27590217,47467,553,21573.0,25894,806939,25077345.0,0.0588,9890.0,185
4314,2021-12-14,Italy,87477615,8266,618,7369.0,897,123990,3201572.0,0.0667,2844.0,199
4315,2021-12-15,USA,15387056,464,24,123.0,341,3248,13149505.0,0.1429,341.0,394
4316,2021-12-16,Japan,15866700,5450,837,2774.0,2676,98100,1238151.0,0.0556,576.0,433
4317,2021-12-17,Italy,158147437,30125,197,11715.0,18410,391625,67747331.0,0.0769,20538.0,263
4318,2021-12-18,India,22985044,9130,970,,1437,109560,,0.0833,,262
4319,2021-12-19,Italy,38562616,42935,782,30273.0,12662,601090,25197230.0,0.0714,40926.0,26
4320,2021-12-20,Brazil,183643272,44996,972,8252.0,36744,764932,128331290.0,0.0588,12887.0,345
4321,2021-12-21,USA,59532696,4821,62,2661.0,2160,62673,35515709.0,0.0769,4045.0,346
4322,2021-12-22,Japan,126145647,41162,250,14116.0,27046,658592,42548353.0,0.0625,4601.0,310
4323,2021-12-23,Japan,38179082,8286,73,6055.0,2231,74574,1408699.0,0.1111,3495.0,384
4324,2021-12-24,Australia,22907344,34489,744,8430.0,26059,482846,4079019.0,0.0714,25192.0,32
4325,2021-12-25,UK,172281952,41267,642,26630.0,14637,206335,41752628.0,0.2,27096.0,134
4326,2021-12-26,France,32237423,45238,642,16641.0,28597,542856,14212334.0,0.0833,12404.0,162
4327,2021-12-27,Japan,168953583,39943,605,35610.0,4333,718974,124135679.0,0.0556,17951.0,7
4328,2021-12-28,Italy,66449453,9656,230,196.0,9460,67592,47849763.0,0.1429,3737.0,337
4329,2021-12-29,Japan,49233788,22497,143,5011.0,17486,202473,42618463.0,0.1111,14883.0,466
4330,2021-12-30,Italy,28299605,11456,389,1585.0,9871,137472,15471793.0,0.0833,4260.0,309
4331,2021-12-31,Brazil,168669519,37202,328,26362.0,10840,372020,84026020.0,0.1,27162.0,389
4332,2022-01-01,France,70058513,16917,308,7794.0,9123,203004,57606865.0,0.0833,14254.0,259
4333,2022-01-02,India,31323977,7611,76,5079.0,2532,91332,7408363.0,0.0833,3490.0,131
4334,2022-01-03,France,7525177,39649,724,5588.0,34061,198245,2688335.0,0.2,32747.0,245
4335,2022-01-04,Japan,23863424,21885,324,10491.0,11394,131310,21485183.0,0.1667,5468.0,399
4336,2022-01-05,Canada,130246767,34776,490,31360.0,3416,347760,123788251.0,0.1,6420.0,352
4337,2022-01-06,Australia,41787172,1036,730,491.0,545,17612,15796122.0,0.0588,344.0,59
4338,2022-01-07,India,111717897,11703,907,5202.0,6501,198951,97287170.0,0.0588,3544.0,74
4339,2022-01-08,India,52073014,21233,520,11503.0,9730,148631,35915818.0,0.1429,5741.0,318
4340,2022-01-09,UK,86758398,22590,673,2300.0,20290,451800,62868537.0,0.05,14921.0,496
4341,2022-01-10,Canada,154343800,12816,616,,5881,256320,,0.05,,288
4342,2022-01-11,USA,173737878,9571,260,,7396,124423,,0.0769,,245
4343,2022-01-12,France,182304662,14193,400,6722.0,7471,70965,58631132.0,0.2,6974.0,75
4344,2022-01-13,USA,96333874,25752,980,4357.0,21395,489288,57859742.0,0.0526,3388.0,82
4345,2022-01-14,India,98916628,36412,298,25903.0,10509,400532,27916520.0,0.0909,944.0,278
4346,2022-01-15,France,12532313,23690,407,15523.0,8167,142140,12467407.0,0.1667,22918.0,74
4347,2022-01-16,Australia,156165490,10887,643,6747.0,4140,97983,137244703.0,0.1111,3656.0,492
4348,2022-01-17,Brazil,46978579,7250,40,3386.0,3864,79750,5585104.0,0.0909,5215.0,225
4349,2022-01-18,Canada,62613382,46941,437,23798.0,23143,657174,36558799.0,0.0714,9787.0,94
4350,2022-01-19,Australia,1716554,30928,136,30713.0,215,216496,1294325.0,0.1429,27687.0,11
4351,2022-01-20,USA,148750415,19328,141,1477.0,17851,386560,68017329.0,0.05,14314.0,349
4352,2022-01-21,Japan,193325939,10496,501,452.0,10044,188928,56194443.0,0.0556,5345.0,33
4353,2022-01-22,USA,43147093,40940,748,19495.0,21445,655040,22281278.0,0.0625,1276.0,9
4354,2022-01-23,Germany,98558080,5292,33,1088.0,4204,42336,83006072.0,0.125,4405.0,393
4355,2022-01-24,UK,69701444,46530,131,38088.0,8442,837540,23208690.0,0.0556,45225.0,24
4356,2022-01-25,Brazil,4453396,13749,428,13574.0,175,261231,1129445.0,0.0526,3942.0,164
4357,2022-01-26,UK,11277408,10062,763,1396.0,8666,120744,47321.0,0.0833,4451.0,349
4358,2022-01-27,UK,39210572,41926,281,28984.0,12942,796594,22205922.0,0.0526,37638.0,58
4359,2022-01-28,Italy,117699365,37560,144,844.0,36716,187800,116027038.0,0.2,7330.0,446
4360,2022-01-29,Japan,112546433,46495,405,32005.0,14490,371960,56643487.0,0.125,40122.0,197
4361,2022-01-30,UK,150827730,30883,744,8730.0,22153,432362,2482959.0,0.0714,6761.0,439
4362,2022-01-31,India,1385201,16661,382,7537.0,9124,216593,134799.0,0.0769,12764.0,50
4363,2022-02-01,India,118009433,25622,270,6608.0,19014,486818,575014.0,0.0526,22471.0,279
4364,2022-02-02,Canada,78146818,19015,807,8160.0,10855,95075,13401959.0,0.2,3112.0,250
4365,2022-02-03,Brazil,110311424,19616,146,608.0,19008,353088,93052851.0,0.0556,16899.0,1
4366,2022-02-04,India,158396737,8493,302,6922.0,1571,67944,96278347.0,0.125,5207.0,418
4367,2022-02-05,UK,5874365,42873,624,16138.0,26735,771714,828085.0,0.0556,8006.0,168
4368,2022-02-06,Brazil,44601602,46422,339,22012.0,24410,464220,16410952.0,0.1,8726.0,338
4369,2022-02-07,Australia,149357425,3145,332,1084.0,2061,34595,122414379.0,0.0909,2604.0,155
4370,2022-02-08,Germany,64085458,22927,943,14047.0,8880,137562,64065274.0,0.1667,16283.0,207
4371,2022-02-09,Canada,47803545,22273,764,110.0,22163,245003,39984426.0,0.0909,1531.0,395
4372,2022-02-10,Canada,29590236,5697,118,2997.0,2700,56970,27416365.0,0.1,2616.0,259
4373,2022-02-11,France,185099252,28534,854,22585.0,5949,542146,119540048.0,0.0526,18093.0,275
4374,2022-02-12,Germany,48558251,26336,41,19093.0,7243,184352,29872987.0,0.1429,17416.0,300
4375,2022-02-13,France,6014644,15594,20,11421.0,4173,249504,4476553.0,0.0625,114.0,361
4376,2022-02-14,Germany,160184614,30860,120,3441.0,27419,555480,18094418.0,0.0556,27093.0,461
4377,2022-02-15,Germany,36231164,11671,623,8064.0,3607,186736,22043703.0,0.0625,10825.0,374
4378,2022-02-16,Canada,98835431,39076,900,,11865,234456,,0.1667,,208
4379,2022-02-17,UK,119904738,21048,455,4798.0,16250,147336,14357909.0,0.1429,14719.0,303
4380,2022-02-18,Australia,148170270,14647,18,3037.0,11610,205058,88948308.0,0.0714,6744.0,497
4381,2022-02-19,USA,39331517,28976,895,20781.0,8195,434640,6984685.0,0.0667,12748.0,0
4382,2022-02-20,USA,148503209,37354,913,13981.0,23373,709726,10462509.0,0.0526,22847.0,337
4383,2022-02-21,France,46066752,11897,119,8537.0,3360,130867,25428600.0,0.0909,9750.0,397
4384,2022-02-22,Australia,101921265,3983,7,234.0,3749,43813,36546762.0,0.0909,1772.0,348
4385,2022-02-23,Australia,19883891,8513,687,197.0,8316,102156,235970.0,0.0833,4600.0,199
4386,2022-02-24,Italy,29407817,48527,119,32378.0,16149,970540,19371513.0,0.05,8299.0,238
4387,2022-02-25,UK,29221303,41510,928,19991.0,21519,705670,1632041.0,0.0588,13844.0,266
4388,2022-02-26,France,182666100,31834,766,14107.0,17727,509344,39066433.0,0.0625,11976.0,375
4389,2022-02-27,USA,173525731,36753,881,3192.0,33561,624801,137581097.0,0.0588,35789.0,395
4390,2022-02-28,UK,70310751,15391,992,5964.0,9427,292429,53140250.0,0.0526,838.0,364
4391,2022-03-01,Italy,153598279,560,4,79.0,481,6720,133262488.0,0.0833,291.0,315
4392,2022-03-02,Australia,157334778,40089,870,20613.0,19476,521157,83921765.0,0.0769,16557.0,445
4393,2022-03-03,Italy,84136302,18160,112,16744.0,1416,345040,54088669.0,0.0526,5582.0,380
4394,2022-03-04,UK,115365108,8876,394,3251.0,5625,124264,87804184.0,0.0714,4877.0,393
4395,2022-03-05,Germany,122312581,23242,581,19667.0,3575,395114,4159751.0,0.0588,8175.0,174
4396,2022-03-06,Canada,156622523,42746,941,8970.0,33776,470206,138438793.0,0.0909,41069.0,326
4397,2022-03-07,Italy,191760554,37204,758,33653.0,3551,706876,162663852.0,0.0526,28127.0,186
4398,2022-03-08,Canada,136903920,20593,461,3968.0,16625,247116,133380011.0,0.0833,13652.0,340
4399,2022-03-09,Germany,149220392,4721,387,814.0,3907,66094,58540635.0,0.0714,319.0,250
4400,2022-03-10,Australia,187139496,13796,58,,7255,110368,,0.125,,490
4401,2022-03-11,India,105134025,6155,901,535.0,5620,67705,42453462.0,0.0909,5258.0,320
4402,2022-03-12,Italy,1701702,32239,520,14722.0,17517,354629,813494.0,0.0909,5135.0,76
4403,2022-03-13,India,52203354,12934,732,1276.0,11658,194010,18959676.0,0.0667,3871.0,462
4404,2022-03-14,France,51758568,26791,595,7528.0,19263,401865,8717161.0,0.0667,10912.0,349
4405,2022-03-15,Japan,12601255,47713,191,33020.0,14693,333991,2319359.0,0.1429,20647.0,100
4406,2022-03-16,Germany,43579772,30054,243,19780.0,10274,450810,7977978.0,0.0667,20416.0,230
4407,2022-03-17,Brazil,42842422,17202,608,15445.0,1757,189222,9372027.0,0.0909,8050.0,137
4408,2022-03-18,Italy,130405058,31935,76,22367.0,9568,574830,106328712.0,0.0556,10804.0,453
