Date,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,Temperature_C,Humidity_pct,WindSpeed_ms,Pressure_hPa
2023-04-03,Moscow,Russia,26.61,28.53,29.19,7.72,0.657,17.64,81.0,Moderate,8.1,54.9,2.4,1008.6
2023-04-04,Moscow,Russia,12.63,30.49,20.01,6.56,0.541,22.92,51.0,Moderate,8.8,71.2,3.69,1002.4
2023-04-05,Moscow,Russia,21.08,35.12,24.68,8.44,,22.24,69.0,Moderate,10.8,64.4,5.89,1012.8
2023-04-06,Moscow,Russia,18.65,33.05,22.29,7.22,0.595,24.85,64.0,Moderate,4.4,78.3,4.67,1008.7
2023-04-07,Moscow,Russia,14.09,25.97,,8.58,0.563,22.91,,Moderate,10.2,53.3,,1019.1
2023-04-08,Moscow,Russia,25.53,50.1,25.32,7.11,0.652,,79.0,Moderate,10.0,69.1,1.54,1013.3
2023-04-09,Moscow,Russia,24.07,,25.12,9.12,0.307,23.75,76.0,Moderate,11.2,57.8,5.56,1031.0
2023-04-10,Moscow,Russia,27.27,47.68,17.77,,0.513,19.28,83.0,Moderate,14.4,64.4,1.81,1014.7
2023-04-11,Moscow,Russia,16.7,,12.93,5.89,0.203,23.03,60.0,Moderate,12.3,72.1,5.53,1005.4
2023-04-12,Moscow,Russia,21.04,32.69,22.88,4.94,0.536,15.28,69.0,Moderate,9.7,69.2,2.8,1004.6
2023-04-13,Moscow,Russia,21.98,36.33,21.36,6.57,,28.13,71.0,Moderate,15.5,71.0,4.83,1023.1
2023-04-14,Moscow,Russia,22.03,43.68,17.26,1.78,0.547,26.08,71.0,Moderate,8.8,61.2,3.78,1010.4
2023-04-15,Moscow,Russia,27.57,17.5,22.42,6.13,0.347,23.99,83.0,Moderate,9.9,79.6,7.11,
2023-04-16,Moscow,Russia,23.27,25.26,32.71,6.79,0.311,18.85,74.0,Moderate,7.5,71.2,0.56,1010.7
2023-04-17,Moscow,Russia,11.29,38.94,21.95,6.98,0.438,14.57,,Good,9.3,68.6,2.13,1004.6
2023-04-18,Moscow,Russia,30.93,,18.97,6.37,0.407,24.16,,Moderate,8.8,65.7,4.55,1014.2
2023-04-19,Moscow,Russia,25.64,32.32,21.55,8.21,0.357,21.48,79.0,Moderate,10.3,73.3,5.22,1012.3
2023-04-20,Moscow,Russia,18.59,29.99,24.05,,0.539,15.24,64.0,Moderate,9.5,76.5,1.35,1005.1
2023-04-21,Moscow,Russia,21.75,18.74,26.22,7.79,0.619,24.37,,Moderate,11.9,47.0,2.56,1021.1
2023-04-22,Moscow,Russia,13.51,25.17,25.26,7.43,0.509,26.01,53.0,Moderate,14.2,75.0,5.77,1011.8
2023-04-23,Moscow,Russia,,44.42,23.29,6.87,0.387,16.52,59.0,Moderate,14.0,74.9,4.88,1005.0
2023-04-24,Moscow,Russia,19.77,38.79,16.27,4.34,0.468,18.23,67.0,Moderate,5.3,64.1,2.05,1016.3
2023-04-25,Moscow,Russia,23.68,24.69,35.07,6.57,0.332,26.02,75.0,Moderate,12.8,72.3,6.47,1006.7
2023-04-26,Moscow,Russia,22.29,30.78,12.48,3.17,0.576,27.13,72.0,Moderate,15.9,70.3,0.12,1011.4
2023-04-27,Moscow,Russia,17.64,29.23,16.4,8.4,0.308,23.66,62.0,Moderate,9.9,73.7,1.09,1004.5
2023-04-28,Moscow,Russia,23.84,33.5,30.97,6.27,0.454,19.4,75.0,Moderate,15.2,76.2,5.4,1015.0
2023-04-29,Moscow,Russia,15.96,29.96,,,0.38,27.51,58.0,Moderate,15.1,60.8,,1023.2
2023-04-30,Moscow,Russia,14.96,27.41,17.55,5.69,0.457,24.63,56.0,Moderate,14.7,69.2,4.3,1010.5
2023-05-01,Moscow,Russia,12.74,44.93,25.08,4.49,0.415,27.35,52.0,Moderate,11.7,68.3,4.55,1015.6
2023-05-02,Moscow,Russia,10.41,29.07,12.39,6.28,0.449,24.82,43.0,Good,14.3,53.3,2.88,1009.3
2023-05-03,Moscow,Russia,15.75,22.37,18.16,3.42,0.396,25.62,58.0,Moderate,14.8,65.9,4.87,1011.8
2023-05-04,Moscow,Russia,23.91,31.45,18.86,7.57,0.32,26.54,75.0,Moderate,10.9,76.4,6.56,1001.8
2023-05-05,Moscow,Russia,17.04,44.91,16.34,5.03,0.415,22.75,61.0,Moderate,17.0,78.4,0.81,1011.2
2023-05-06,Moscow,Russia,26.39,22.75,21.79,3.37,0.498,26.81,81.0,Moderate,11.2,74.3,1.65,1019.8
2023-05-07,Moscow,Russia,23.19,33.82,21.59,4.13,0.261,28.81,74.0,Moderate,7.9,60.5,4.14,1009.3
2023-05-08,Moscow,Russia,25.62,20.73,16.28,4.44,0.248,30.24,79.0,Moderate,8.9,68.3,6.34,1017.2
2023-05-09,Moscow,Russia,18.24,22.16,18.56,6.5,0.629,23.86,63.0,Moderate,8.7,,3.66,
2023-05-10,Moscow,Russia,14.37,20.48,11.29,6.1,0.492,27.95,55.0,Moderate,12.1,,6.18,1017.7
2023-05-11,Moscow,Russia,15.82,35.3,19.47,7.84,0.393,22.63,58.0,Moderate,16.8,79.4,4.07,1015.2
2023-05-12,Moscow,Russia,22.31,14.26,23.08,5.65,0.31,28.15,72.0,Moderate,19.3,58.9,4.3,1010.9
2023-05-13,Moscow,Russia,12.92,23.08,23.6,5.19,0.476,24.17,52.0,Moderate,16.3,57.5,,1003.3
2023-05-14,Moscow,Russia,18.77,24.96,11.01,6.68,0.44,25.52,64.0,Moderate,8.4,72.2,3.79,998.8
2023-05-15,Moscow,Russia,19.67,40.34,10.96,3.76,0.421,33.97,66.0,Moderate,14.3,71.4,0.1,1016.1
2023-05-16,Moscow,Russia,14.86,30.82,25.84,,0.484,25.6,56.0,Moderate,12.2,60.1,2.54,
2023-05-17,Moscow,Russia,12.16,19.37,16.97,4.72,0.265,28.73,,Good,15.7,65.4,,1010.6
2023-05-18,Moscow,Russia,21.47,20.46,14.24,8.83,0.201,28.91,70.0,Moderate,13.1,78.8,1.63,1014.6
2023-05-19,Moscow,Russia,18.17,34.66,,8.21,0.427,31.92,63.0,Moderate,17.4,68.6,,1008.4
2023-05-20,Moscow,Russia,17.34,20.11,20.12,,0.311,20.59,61.0,Moderate,14.2,66.1,4.08,
2023-05-21,Moscow,Russia,16.38,29.27,21.2,6.35,0.279,25.47,59.0,Moderate,13.1,72.5,2.22,
2023-05-22,Moscow,Russia,27.1,29.91,20.88,3.78,0.496,26.48,82.0,Moderate,17.8,65.5,0.76,1010.3
2023-05-23,Moscow,Russia,,,21.98,7.87,0.109,24.17,56.0,Moderate,16.1,59.6,5.48,1007.2
2023-05-24,Moscow,Russia,17.37,16.12,19.76,1.82,0.293,27.02,61.0,Moderate,17.1,75.3,3.51,1018.5
2023-05-25,Moscow,Russia,12.35,33.99,23.42,5.43,0.446,25.68,51.0,Moderate,15.1,76.4,3.83,1011.3
2023-05-26,Moscow,Russia,16.64,10.67,20.28,3.01,0.169,27.57,60.0,Moderate,17.3,64.9,3.74,1015.8
2023-05-27,Moscow,Russia,16.13,27.26,16.61,3.65,0.358,33.76,59.0,Moderate,13.6,67.2,2.91,1025.5
2023-05-28,Moscow,Russia,20.29,20.39,4.62,5.78,0.274,18.91,68.0,,13.6,79.3,4.24,1009.3
2023-05-29,Moscow,Russia,15.82,25.62,22.34,5.26,0.398,25.4,,Moderate,16.5,47.6,5.6,1009.6
2023-05-30,Moscow,Russia,18.33,24.13,7.72,2.1,0.43,26.95,64.0,Moderate,12.4,71.0,4.26,1010.3
2023-05-31,Moscow,Russia,19.87,14.9,14.36,3.49,0.572,23.78,,Moderate,17.1,76.1,,1009.7
2023-06-01,Moscow,Russia,24.05,22.43,20.16,5.75,0.251,24.03,76.0,Moderate,,54.9,,1001.5
2023-06-02,Moscow,Russia,15.21,33.02,3.52,2.2,,32.61,57.0,Moderate,17.5,63.2,5.4,1012.5
2023-06-03,Moscow,Russia,15.57,23.23,21.99,5.73,0.347,21.71,58.0,Moderate,17.4,74.5,3.59,1019.9
2023-06-04,Moscow,Russia,17.53,24.04,21.51,3.13,,31.71,62.0,Moderate,18.9,62.8,1.74,1017.6
2023-06-05,Moscow,Russia,12.93,14.42,18.81,8.89,0.399,24.69,52.0,Moderate,13.9,60.4,1.52,1013.0
2023-06-06,Moscow,Russia,11.51,36.5,14.07,,0.374,34.67,48.0,Good,14.4,58.1,2.57,1017.0
2023-06-07,Moscow,Russia,13.53,18.56,22.3,5.4,0.05,27.2,,Moderate,19.4,69.6,3.95,1003.4
2023-06-08,Moscow,Russia,18.25,25.74,16.31,3.47,0.389,26.39,63.0,Moderate,16.6,62.6,2.34,1007.4
2023-06-09,Moscow,Russia,,28.19,21.77,5.3,0.357,38.48,65.0,Moderate,15.1,82.4,6.18,1020.5
2023-06-10,Moscow,Russia,19.25,38.97,18.75,3.9,0.278,26.75,65.0,Moderate,19.2,77.3,4.97,1006.9
2023-06-11,Moscow,Russia,19.89,20.27,12.26,8.41,,31.39,67.0,Moderate,13.1,69.6,4.88,1021.3
2023-06-12,Moscow,Russia,10.92,25.65,12.28,4.22,0.412,24.8,45.0,Good,18.0,56.1,3.94,1012.2
2023-06-13,Moscow,Russia,12.04,20.91,22.63,2.84,0.251,41.04,50.0,Good,18.2,70.9,5.42,1013.0
2023-06-14,Moscow,Russia,14.94,15.37,20.62,3.37,,28.45,56.0,Moderate,16.5,58.8,1.97,1009.1
2023-06-15,Moscow,Russia,21.15,28.3,20.58,7.06,0.337,24.04,70.0,Moderate,16.6,73.8,3.26,1021.7
2023-06-16,Moscow,Russia,11.61,9.53,19.3,5.06,0.178,30.25,48.0,Good,17.0,53.5,3.4,1013.2
2023-06-17,Moscow,Russia,20.75,39.22,15.86,1.84,0.49,27.51,69.0,Moderate,18.5,71.8,4.94,1017.3
2023-06-18,Moscow,Russia,13.26,30.84,15.16,7.88,0.406,32.17,53.0,Moderate,14.5,76.6,2.83,1006.8
2023-06-19,Moscow,Russia,15.35,9.3,19.12,3.63,,31.75,57.0,Moderate,17.7,78.8,3.37,1018.0
2023-06-20,Moscow,Russia,22.39,19.53,17.87,6.61,0.298,31.5,72.0,Moderate,13.3,55.3,2.48,1002.5
2023-06-21,Moscow,Russia,18.47,15.13,25.66,8.87,0.304,33.86,64.0,Moderate,16.8,,0.23,1006.2
2023-06-22,Moscow,Russia,,13.81,24.46,3.66,0.329,39.74,9.0,Good,14.6,66.5,2.81,1023.7
2023-06-23,Moscow,Russia,16.01,27.05,20.23,4.19,0.269,34.21,59.0,Moderate,15.6,68.8,5.19,1014.3
2023-06-24,Moscow,Russia,16.64,,7.57,1.66,0.18,24.42,60.0,Moderate,13.5,82.3,4.38,1017.3
2023-06-25,Moscow,Russia,15.14,24.04,,4.95,0.407,26.81,57.0,Moderate,18.0,77.8,1.24,1011.5
2023-06-26,Moscow,Russia,13.17,20.62,16.13,6.42,0.478,31.79,52.0,Moderate,10.9,59.1,6.32,1006.5
2023-06-27,Moscow,Russia,7.04,,15.05,1.67,0.345,30.28,29.0,Good,18.4,,4.26,1006.4
2023-06-28,Moscow,Russia,18.05,13.2,13.66,4.24,,29.93,63.0,Moderate,15.9,64.3,2.05,1012.6
2023-06-29,Moscow,Russia,8.91,20.13,17.3,5.64,0.45,40.12,37.0,Good,16.0,69.4,2.68,1017.0
2023-06-30,Moscow,Russia,,33.7,18.16,3.19,0.391,30.9,55.0,Moderate,13.7,68.6,0.1,1017.3
2023-07-01,Moscow,Russia,12.51,24.64,24.16,,0.299,32.86,51.0,Moderate,19.4,60.1,,1023.8
2023-07-02,Moscow,Russia,14.52,26.6,17.35,3.86,0.229,31.46,55.0,Moderate,14.8,67.0,5.3,1014.5
2023-07-03,Moscow,Russia,7.41,27.48,13.53,3.03,0.194,29.43,31.0,Good,16.8,87.5,3.4,1007.1
2023-07-04,Moscow,Russia,12.19,10.03,10.79,,0.299,38.8,50.0,Good,16.7,60.0,1.26,1019.8
2023-07-05,Moscow,Russia,10.06,15.83,11.15,5.15,0.321,33.12,42.0,Good,17.9,60.8,3.21,1013.7
2023-07-06,Moscow,Russia,15.24,27.71,7.09,5.06,,31.78,57.0,Moderate,13.0,57.8,3.7,
2023-07-07,Moscow,Russia,11.6,16.98,10.83,0.8,0.273,32.41,48.0,Good,16.7,60.5,5.29,1029.0
2023-07-08,Moscow,Russia,15.38,7.45,12.12,0.86,0.053,36.05,57.0,Moderate,15.7,74.2,7.65,1008.4
2023-07-09,Moscow,Russia,15.73,16.14,14.95,7.89,0.217,34.27,58.0,Moderate,20.2,69.1,3.39,1016.3
2023-07-10,Moscow,Russia,22.4,25.45,19.45,4.27,0.232,35.55,72.0,Moderate,13.1,66.3,3.03,1020.9
2023-07-11,Moscow,Russia,10.21,30.17,15.28,4.09,0.458,31.36,43.0,Good,16.9,62.0,7.18,1010.4
2023-07-12,Moscow,Russia,19.38,15.55,19.63,6.77,0.359,36.11,66.0,Moderate,13.1,56.9,3.92,1021.5
2023-07-13,Moscow,Russia,10.11,17.27,17.63,2.67,0.338,36.08,42.0,Good,14.2,55.1,4.47,1012.4
2023-07-14,Moscow,Russia,11.77,24.53,16.55,2.13,0.286,32.23,49.0,Good,19.3,66.6,5.79,1023.3
2023-07-15,Moscow,Russia,14.44,7.44,20.45,0.91,0.314,36.62,55.0,Moderate,13.6,79.7,7.07,1017.9
2023-07-16,Moscow,Russia,2.49,21.13,7.67,4.79,0.38,35.72,10.0,Good,10.3,61.7,2.97,1012.4
2023-07-17,Moscow,Russia,14.54,20.0,10.88,2.31,0.202,34.38,55.0,Moderate,18.8,67.4,1.09,1028.8
2023-07-18,Moscow,Russia,13.77,29.4,13.41,4.28,0.218,39.93,54.0,Moderate,14.3,58.0,,1020.1
2023-07-19,Moscow,Russia,7.0,23.55,13.05,5.0,0.339,35.69,29.0,Good,10.7,66.8,8.97,999.8
2023-07-20,Moscow,Russia,8.32,28.96,,4.52,,40.42,35.0,Good,14.6,70.9,1.78,1017.3
2023-07-21,Moscow,Russia,10.53,14.58,20.22,5.09,0.306,37.1,44.0,Good,19.9,70.4,1.83,1017.0
2023-07-22,Moscow,Russia,13.95,24.64,13.05,6.58,0.424,32.69,54.0,Moderate,10.9,73.6,3.83,1006.3
2023-07-23,Moscow,Russia,12.08,16.03,18.8,2.06,0.434,39.57,50.0,Good,12.7,67.1,3.08,1010.1
2023-07-24,Moscow,Russia,19.85,19.48,14.21,3.5,0.118,36.11,67.0,Moderate,19.3,70.7,2.16,1012.9
2023-07-25,Moscow,Russia,16.37,28.23,14.52,4.77,0.094,30.35,59.0,Moderate,16.3,63.9,1.43,1012.8
2023-07-26,Moscow,Russia,11.97,24.93,16.29,6.02,0.113,38.03,50.0,Good,14.8,77.9,5.19,1015.7
2023-07-27,Moscow,Russia,16.2,28.7,10.7,4.49,,30.86,59.0,Moderate,14.1,60.2,4.96,1012.1
2023-07-28,Moscow,Russia,16.46,21.89,13.76,6.92,0.294,36.6,60.0,Moderate,12.1,63.2,2.34,999.0
2023-07-29,Moscow,Russia,5.31,19.37,17.11,,0.255,35.15,22.0,Good,10.0,65.8,4.11,1020.0
2023-07-30,Moscow,Russia,2.92,20.68,12.7,3.81,0.108,30.6,,Good,18.8,77.5,6.23,1015.9
2023-07-31,Moscow,Russia,11.24,10.42,15.47,5.45,0.702,32.77,47.0,Good,17.3,60.2,4.01,
2023-08-01,Moscow,Russia,15.04,,23.6,5.99,0.135,34.96,56.0,Moderate,16.9,60.9,3.27,1019.2
2023-08-02,Moscow,Russia,2.0,16.07,26.31,8.61,0.481,22.51,8.0,Good,15.8,76.7,2.98,1028.6
2023-08-03,Moscow,Russia,6.88,30.27,11.85,6.33,0.466,35.28,29.0,Good,8.2,64.6,5.66,1008.9
2023-08-04,Moscow,Russia,7.81,24.32,13.84,2.33,0.193,33.85,33.0,Good,14.8,58.5,4.74,1009.4
2023-08-05,Moscow,Russia,19.6,28.7,17.12,4.47,,34.48,66.0,Moderate,14.8,86.6,4.23,1015.8
2023-08-06,Moscow,Russia,11.38,8.17,,3.28,0.296,38.72,47.0,Good,10.9,52.8,0.43,1007.3
2023-08-07,Moscow,Russia,6.66,20.71,6.32,3.08,0.164,29.89,28.0,Good,17.1,72.5,6.34,1017.4
2023-08-08,Moscow,Russia,19.49,14.28,13.84,5.15,0.243,29.24,,Moderate,15.7,70.2,4.48,1002.9
2023-08-09,Moscow,Russia,8.09,19.58,13.29,3.03,0.194,32.51,34.0,Good,13.0,54.0,3.01,1018.7
2023-08-10,Moscow,Russia,14.81,30.35,12.48,3.9,0.118,31.71,56.0,Moderate,11.2,64.7,1.53,1015.8
2023-08-11,Moscow,Russia,13.44,28.58,8.37,5.37,0.367,23.98,53.0,Moderate,15.2,75.3,5.67,1015.2
2023-08-12,Moscow,Russia,11.93,25.67,11.84,6.5,0.194,34.54,50.0,Good,10.7,62.7,4.39,1020.3
2023-08-13,Moscow,Russia,9.91,26.49,22.66,4.9,0.44,30.37,41.0,Good,12.7,68.7,5.6,1009.3
2023-08-14,Moscow,Russia,15.21,12.83,12.75,7.27,0.573,30.52,57.0,Moderate,10.1,80.8,1.96,1013.5
2023-08-15,Moscow,Russia,17.06,34.98,10.15,3.14,0.282,29.47,61.0,Moderate,15.5,63.7,1.89,1005.3
2023-08-16,Moscow,Russia,6.69,21.36,18.34,1.02,0.293,28.05,28.0,Good,10.7,62.0,,1004.4
2023-08-17,Moscow,Russia,15.72,19.42,21.78,4.92,0.216,32.9,58.0,Moderate,14.1,65.5,4.15,1014.4
2023-08-18,Moscow,Russia,15.72,24.01,9.13,2.24,0.111,,58.0,Moderate,11.7,71.7,1.73,1005.8
2023-08-19,Moscow,Russia,16.2,19.99,8.81,8.26,0.347,32.46,59.0,Moderate,9.0,78.7,4.32,1022.5
2023-08-20,Moscow,Russia,9.83,20.89,4.98,5.85,0.369,37.3,,,9.3,71.4,3.26,1014.2
2023-08-21,Moscow,Russia,12.56,8.22,17.3,4.58,0.454,,51.0,Moderate,12.6,62.0,1.75,1014.7
2023-08-22,Moscow,Russia,10.91,39.6,10.64,6.97,0.116,33.95,45.0,Good,13.7,71.3,5.17,
2023-08-23,Moscow,Russia,15.45,24.77,,4.16,0.322,21.7,57.0,Moderate,10.7,76.1,5.25,1002.9
2023-08-24,Moscow,Russia,11.4,31.13,10.31,6.36,0.203,30.4,48.0,Good,6.0,80.8,0.46,1010.1
2023-08-25,Moscow,Russia,14.11,12.33,17.9,5.38,0.255,34.07,54.0,Moderate,8.0,64.0,1.18,1010.4
2023-08-26,Moscow,Russia,18.99,21.31,12.75,2.9,0.318,31.99,65.0,Moderate,12.1,77.6,5.57,1019.0
2023-08-27,Moscow,Russia,13.62,23.42,20.57,,0.431,18.88,53.0,Moderate,10.5,62.0,3.54,1017.6
2023-08-28,Moscow,Russia,6.41,32.52,15.25,2.46,0.096,37.62,27.0,Good,7.6,67.7,3.95,1010.2
2023-08-29,Moscow,Russia,5.19,25.14,23.76,3.96,0.445,36.29,22.0,Good,4.6,79.0,6.5,1015.4
2023-08-30,Moscow,Russia,17.48,40.96,18.98,8.35,0.458,25.19,62.0,Moderate,7.9,74.2,1.49,1020.5
2023-08-31,Moscow,Russia,18.66,27.83,8.54,5.41,0.305,30.46,64.0,Moderate,8.3,57.8,3.26,1009.5
2023-09-01,Moscow,Russia,5.98,39.14,14.59,3.46,0.25,29.86,25.0,Good,9.5,60.1,0.92,1020.5
2023-09-02,Moscow,Russia,8.1,21.76,21.67,2.9,0.373,,34.0,,7.6,66.7,5.81,1002.5
2023-09-03,Moscow,Russia,19.24,39.29,20.01,5.18,0.454,27.87,65.0,Moderate,0.6,84.4,1.17,1014.7
2023-09-04,Moscow,Russia,13.63,22.71,16.08,6.89,0.37,28.83,53.0,Moderate,,65.6,5.15,1011.1
2023-09-05,Moscow,Russia,11.09,21.82,15.59,3.14,0.56,26.32,46.0,Good,7.8,61.3,2.86,1017.7
2023-09-06,Moscow,Russia,16.85,23.29,15.7,5.8,,25.88,60.0,Moderate,7.9,69.8,6.4,1007.1
2023-09-07,Moscow,Russia,13.18,33.72,20.9,4.9,0.374,28.42,53.0,Moderate,9.0,69.1,4.48,1021.5
2023-09-08,Moscow,Russia,24.38,15.67,27.47,7.02,0.301,31.35,76.0,Moderate,12.5,62.0,2.89,1017.4
2023-09-09,Moscow,Russia,18.55,26.62,18.82,4.77,0.484,27.75,64.0,Moderate,7.0,73.7,2.97,1020.3
2023-09-10,Moscow,Russia,21.76,,20.62,6.14,0.411,30.65,71.0,Moderate,6.6,67.5,5.78,1020.9
2023-09-11,Moscow,Russia,11.45,28.04,24.4,7.74,0.482,,48.0,Good,8.6,67.3,0.1,1012.4
2023-09-12,Moscow,Russia,16.46,25.99,24.79,4.72,0.416,30.01,60.0,Moderate,6.7,68.8,,1010.6
2023-09-13,Moscow,Russia,16.01,19.63,12.32,7.62,0.323,21.94,59.0,Moderate,7.6,68.9,0.92,1012.4
2023-09-14,Moscow,Russia,20.37,38.43,14.89,3.72,0.378,26.65,68.0,Moderate,6.7,67.3,5.85,1013.8
2023-09-15,Moscow,Russia,22.64,28.89,23.8,6.11,0.269,25.15,73.0,Moderate,10.1,70.4,2.38,1008.5
2023-09-16,Moscow,Russia,9.01,9.77,9.68,6.86,0.303,27.86,38.0,Good,8.8,49.0,4.1,1008.5
2023-09-17,Moscow,Russia,21.78,30.78,18.54,5.75,0.38,25.16,71.0,Moderate,6.4,69.5,4.99,1013.8
2023-09-18,Moscow,Russia,16.07,28.33,13.9,8.48,0.428,24.05,59.0,Moderate,7.0,67.8,5.22,1005.8
2023-09-19,Moscow,Russia,24.18,35.85,23.87,4.97,,35.82,76.0,Moderate,1.1,66.1,5.68,1013.8
2023-09-20,Moscow,Russia,17.41,38.11,15.64,1.98,0.56,24.73,62.0,Moderate,7.3,67.2,2.4,999.1
2023-09-21,Moscow,Russia,13.19,29.56,16.39,8.65,0.341,,53.0,Moderate,8.0,67.4,5.46,1011.0
2023-09-22,Moscow,Russia,20.24,23.7,13.34,5.84,0.43,18.13,,Moderate,7.3,72.4,4.55,
2023-09-23,Moscow,Russia,16.27,32.66,16.78,7.71,0.302,20.18,59.0,Moderate,3.1,68.2,3.48,1010.9
2023-09-24,Moscow,Russia,24.31,32.9,31.81,8.26,0.229,23.74,76.0,Moderate,3.8,69.3,,1009.8
2023-09-25,Moscow,Russia,13.38,34.92,18.03,3.37,0.363,23.94,53.0,Moderate,3.5,71.8,3.18,1005.2
2023-09-26,Moscow,Russia,15.42,25.0,23.32,5.55,0.45,24.16,57.0,Moderate,6.7,88.6,3.9,1014.0
2023-09-27,Moscow,Russia,14.65,32.87,32.11,4.79,0.31,20.56,56.0,Moderate,2.5,53.9,1.35,1004.2
2023-09-28,Moscow,Russia,13.95,37.72,18.93,3.7,0.271,24.2,54.0,Moderate,3.4,,5.86,1010.1
2023-09-29,Moscow,Russia,9.38,23.2,25.33,0.8,0.254,20.64,39.0,Good,3.4,70.9,4.16,1015.3
2023-09-30,Moscow,Russia,14.84,35.22,,7.18,0.548,15.21,56.0,Moderate,0.4,81.3,0.91,1013.7
2023-10-01,Moscow,Russia,21.37,30.24,19.05,4.87,0.585,23.84,70.0,Moderate,3.0,70.1,3.84,1020.5
2023-10-02,Moscow,Russia,18.85,29.53,17.7,7.02,0.273,19.79,65.0,Moderate,-3.1,81.4,5.01,1004.9
2023-10-03,Moscow,Russia,13.27,17.67,22.51,6.8,0.362,22.66,53.0,Moderate,-1.0,64.8,6.1,1006.9
2023-10-04,Moscow,Russia,18.82,37.14,23.83,7.53,0.511,36.17,65.0,Moderate,4.7,45.1,1.46,1005.8
2023-10-05,Moscow,Russia,6.09,31.58,26.28,8.44,0.393,27.34,25.0,Good,2.6,75.7,6.5,1016.3
2023-10-06,Moscow,Russia,27.2,45.15,,5.27,,22.2,82.0,Moderate,5.8,75.6,3.52,1009.8
2023-10-07,Moscow,Russia,18.49,37.46,25.61,7.38,,21.42,64.0,Moderate,2.5,72.5,4.55,1012.7
2023-10-08,Moscow,Russia,16.59,53.41,22.65,6.0,0.534,20.71,60.0,Moderate,1.3,59.4,5.14,1026.4
2023-10-09,Moscow,Russia,8.28,26.98,,8.03,0.347,18.51,34.0,Good,5.5,59.9,0.1,
2023-10-10,Moscow,Russia,16.09,32.11,18.61,5.51,0.407,13.74,59.0,Moderate,7.0,81.6,3.82,998.7
2023-10-11,Moscow,Russia,23.04,,27.0,7.53,0.297,23.4,74.0,Moderate,7.0,64.6,5.78,1004.4
2023-10-12,Moscow,Russia,24.85,13.21,21.31,3.11,,,77.0,Moderate,2.8,74.9,1.64,1020.6
2023-10-13,Moscow,Russia,27.35,25.4,24.8,,0.443,27.95,83.0,Moderate,2.4,64.3,4.55,1009.9
2023-10-14,Moscow,Russia,14.5,35.23,17.36,7.12,0.491,,55.0,Moderate,0.8,67.7,0.16,1019.1
2023-10-15,Moscow,Russia,10.06,24.7,23.83,6.16,0.518,20.35,42.0,Good,3.3,78.1,2.49,1014.8
2023-10-16,Moscow,Russia,26.57,34.04,18.58,5.64,0.236,18.78,81.0,Moderate,-0.2,76.2,4.13,1019.8
2023-10-17,Moscow,Russia,20.56,21.26,27.16,6.7,,25.13,68.0,Moderate,2.1,75.9,3.41,1009.7
2023-10-18,Moscow,Russia,15.7,29.57,23.46,7.87,0.403,13.16,58.0,Moderate,-1.5,73.9,0.15,1014.1
2023-10-19,Moscow,Russia,20.71,28.13,20.12,11.11,0.545,14.99,69.0,Moderate,3.6,61.3,3.37,1016.7
2023-10-20,Moscow,Russia,22.22,37.27,23.8,,0.392,22.25,72.0,Moderate,-1.3,72.5,0.49,1015.2
2023-10-21,Moscow,Russia,18.22,47.11,35.58,,0.29,22.31,63.0,Moderate,2.7,66.1,6.47,1012.8
2023-10-22,Moscow,Russia,24.45,41.09,12.89,4.55,,21.99,77.0,,4.5,72.6,6.9,1011.9
2023-10-23,Moscow,Russia,19.85,20.02,19.11,7.66,0.403,22.67,67.0,Moderate,2.8,69.6,0.25,1016.6
2023-10-24,Moscow,Russia,16.2,29.21,26.79,8.23,0.633,26.22,59.0,,0.6,62.0,0.15,1013.3
2023-10-25,Moscow,Russia,28.31,34.82,29.24,9.85,,12.99,85.0,Moderate,2.4,55.1,1.55,1017.2
2023-10-26,Moscow,Russia,16.46,15.53,19.25,6.9,0.495,20.75,60.0,Moderate,4.7,71.1,3.11,1013.7
2023-10-27,Moscow,Russia,27.02,34.55,30.55,8.4,0.512,23.35,82.0,Moderate,2.7,52.8,3.93,1009.4
2023-10-28,Moscow,Russia,26.47,27.19,,,0.463,22.12,81.0,Moderate,3.5,69.2,,1003.0
2023-10-29,Moscow,Russia,23.15,30.11,26.82,6.44,0.619,29.26,74.0,Moderate,0.8,74.7,5.66,1017.7
2023-10-30,Moscow,Russia,29.32,25.95,28.73,9.54,0.215,20.84,,Moderate,-1.7,58.9,2.8,1007.7
2023-10-31,Moscow,Russia,15.02,35.54,28.89,9.21,0.57,18.66,56.0,Moderate,2.6,68.1,2.4,1018.7
2023-11-01,Moscow,Russia,29.83,28.13,22.44,9.04,0.595,22.86,,Moderate,2.7,80.4,3.8,1026.7
2023-11-02,Moscow,Russia,34.76,33.51,28.98,5.87,,14.44,99.0,Moderate,-3.0,69.4,4.56,1009.1
2023-11-03,Moscow,Russia,14.07,44.96,24.0,7.45,0.479,25.86,54.0,Moderate,-3.7,72.1,7.06,1011.7
2023-11-04,Moscow,Russia,21.88,34.05,22.66,6.05,0.568,21.35,71.0,,-1.0,59.0,0.73,1012.1
2023-11-05,Moscow,Russia,26.0,32.92,30.48,7.75,0.228,14.14,80.0,Moderate,-2.5,67.1,2.59,1020.7
