ExpenseID,Date,Category,Amount,Quantity,MonthlyBudget,PaymentMethod,Description,Merchant,City
4272,2025-10-21,Groceries,6964.0,2.0,7927.0,Net Banking,Expense 4272,Swiggy,Pune
4273,2025-12-20,Transport,19455.0,13.0,20990.0,Cash,Expense 4273,,Mumbai
4274,2025-02-03,Entertainment,11428.0,4.0,6980.0,Debit Card,Expense 4274,Ola,Mumbai
4275,2025-12-11,Health,1596.0,15.0,14931.0,Cash,Expense 4275,Amazon,Vadodara
4276,2025-04-09,Health,13653.0,14.0,39077.0,Wallet,Expense 4276,Flipkart,Rajkot
4277,2025-08-05,Bills,8067.0,12.0,25198.0,Debit Card,Expense 4277,,Jaipur
4278,2025-03-27,Groceries,2375.0,8.0,15231.0,Debit Card,Expense 4278,Big Bazaar,Bangalore
4279,2025-11-19,Groceries,18678.0,3.0,29374.0,Cash,Expense 4279,Big Bazaar,Ahmedabad
4280,2025-07-01,Food,2572.0,4.0,54868.0,Net Banking,Expense 4280,Uber,Delhi
4281,2025-08-27,Travel,4141.0,13.0,14854.0,Net Banking,Expense 4281,Reliance Fresh,Ahmedabad
4282,2025-12-06,Education,12119.0,6.0,55156.0,Net Banking,Expense 4282,DMart,Vadodara
4283,2025-12-05,Shopping,6202.0,11.0,31393.0,Cash,Expense 4283,Ola,Bangalore
4284,2025-07-24,Shopping,18546.0,13.0,45318.0,Wallet,Expense 4284,Amazon,Mumbai
4285,2025-04-18,Medical,9937.0,13.0,9274.0,Wallet,Expense 4285,Ola,Delhi
4286,2025-01-13,Shopping,7130.0,14.0,9420.0,Credit Card,Expense 4286,Reliance Fresh,Hyderabad
4287,2025-05-18,Fuel,8509.0,1.0,44717.0,Wallet,Expense 4287,Zomato,Surat
4288,2025-07-04,Bills,7889.0,10.0,,UPI,Expense 4288,Amazon,Rajkot
4289,2025-10-25,Rent,8200.0,4.0,57168.0,Credit Card,Expense 4289,Ola,Mumbai
4290,2025-08-15,Bills,2516.0,8.0,23038.0,Debit Card,Expense 4290,Reliance Fresh,Rajkot
4291,2025-04-21,Groceries,6917.0,6.0,48790.0,Net Banking,Expense 4291,Swiggy,Vadodara
4292,2025-02-19,Bills,17921.0,12.0,53060.0,UPI,Expense 4292,Flipkart,Hyderabad
4293,2025-10-11,Medical,8752.0,15.0,34637.0,UPI,Expense 4293,Amazon,Ahmedabad
4294,2025-08-18,Fuel,,14.0,,Debit Card,Expense 4294,Big Bazaar,Ahmedabad
4295,2025-08-02,Rent,16261.0,3.0,11327.0,Credit Card,Expense 4295,Uber,Pune
4296,2025-02-26,Education,17071.0,4.0,20638.0,Debit Card,,DMart,Jaipur
4297,2025-06-19,Shopping,14791.0,8.0,21722.0,Debit Card,Expense 4297,Ola,Delhi
4298,2025-01-14,Education,18879.0,8.0,33085.0,Credit Card,Expense 4298,Zomato,Delhi
4299,2025-12-19,Entertainment,4454.0,3.0,17859.0,Net Banking,Expense 4299,Ola,Pune
4300,2025-06-20,Entertainment,17429.0,,55986.0,UPI,Expense 4300,Swiggy,Bangalore
4301,2025-04-28,Entertainment,13484.0,6.0,24940.0,Net Banking,Expense 4301,Reliance Fresh,Rajkot
4302,2025-05-27,Bills,19975.0,14.0,55092.0,UPI,,Medical Store,Hyderabad
4303,2025-07-14,Shopping,5316.0,9.0,45909.0,Cash,Expense 4303,Zomato,Surat
4304,2025-08-04,Travel,1269.0,5.0,24613.0,UPI,Expense 4304,Flipkart,Bangalore
4305,2025-07-25,Bills,5917.0,12.0,23789.0,Cash,Expense 4305,Zomato,Delhi
4306,2025-09-26,Education,4956.0,,49997.0,Credit Card,Expense 4306,Zomato,Vadodara
4307,2025-04-05,Education,16025.0,13.0,37150.0,Wallet,Expense 4307,Ola,Delhi
4308,2025-09-24,Education,17894.0,6.0,33902.0,Credit Card,Expense 4308,,Rajkot
4309,2025-11-04,Food,,,23075.0,UPI,Expense 4309,Amazon,Mumbai
4310,2025-04-24,Health,10810.0,15.0,15482.0,Credit Card,Expense 4310,Flipkart,Mumbai
4311,2025-08-17,Food,10649.0,12.0,57240.0,UPI,Expense 4311,Ola,Pune
4312,2025-10-21,Rent,10058.0,11.0,6171.0,UPI,Expense 4312,Ola,Vadodara
4313,2025-09-24,Fuel,9888.0,8.0,30885.0,UPI,Expense 4313,Amazon,Ahmedabad
4314,2025-02-15,Shopping,10591.0,10.0,21127.0,Cash,Expense 4314,Zomato,Ahmedabad
4315,2025-10-04,Transport,16188.0,1.0,17464.0,Credit Card,Expense 4315,DMart,Bangalore
4316,2025-02-19,Health,3228.0,1.0,16320.0,Cash,Expense 4316,DMart,Mumbai
4317,2025-09-26,Medical,10441.0,4.0,52450.0,Debit Card,Expense 4317,Amazon,Surat
4318,2025-02-26,Travel,16532.0,15.0,17172.0,UPI,Expense 4318,,Bangalore
4319,2025-01-09,Health,17077.0,5.0,17604.0,Net Banking,Expense 4319,Flipkart,Bangalore
4320,2025-12-26,Rent,12848.0,2.0,47944.0,Net Banking,Expense 4320,Flipkart,Jaipur
4321,2025-12-15,Groceries,1367.0,4.0,43062.0,Debit Card,Expense 4321,Medical Store,Delhi
4322,2025-10-27,Travel,7680.0,12.0,16193.0,Debit Card,,Uber,Pune
4323,2025-01-12,Transport,14129.0,12.0,43468.0,Net Banking,Expense 4323,Flipkart,Surat
4324,2025-10-28,Transport,1383.0,15.0,32136.0,Credit Card,Expense 4324,Big Bazaar,Hyderabad
4325,2025-02-26,Shopping,2632.0,11.0,26564.0,Debit Card,Expense 4325,Medical Store,Pune
4326,2025-04-07,Education,15173.0,,29247.0,Wallet,Expense 4326,Zomato,Hyderabad
4327,2025-06-01,Fuel,19080.0,14.0,58622.0,Credit Card,Expense 4327,Swiggy,Rajkot
4328,2025-05-12,Entertainment,,12.0,45810.0,Credit Card,Expense 4328,Flipkart,Mumbai
4329,2025-08-28,Shopping,8425.0,2.0,49946.0,Credit Card,Expense 4329,Flipkart,Pune
4330,2025-10-07,Groceries,119.0,9.0,17741.0,Net Banking,Expense 4330,Big Bazaar,Hyderabad
4331,2025-11-06,Education,16516.0,,30106.0,Net Banking,Expense 4331,Amazon,Jaipur
4332,2025-01-17,Fuel,12069.0,7.0,11554.0,Credit Card,Expense 4332,DMart,Hyderabad
4333,2025-05-09,Medical,8047.0,4.0,14429.0,Net Banking,Expense 4333,Uber,Rajkot
4334,2025-05-17,Rent,5989.0,1.0,47242.0,Cash,Expense 4334,Medical Store,Jaipur
4335,2025-01-05,Entertainment,11119.0,8.0,38471.0,Debit Card,Expense 4335,Big Bazaar,Surat
4336,2025-10-15,Education,6992.0,13.0,26263.0,Credit Card,Expense 4336,Ola,Surat
4337,2025-12-23,Groceries,19332.0,11.0,5980.0,Credit Card,Expense 4337,Swiggy,Vadodara
4338,2025-10-24,Bills,387.0,7.0,52236.0,UPI,Expense 4338,DMart,Ahmedabad
4339,2025-05-21,Medical,18607.0,10.0,19238.0,Net Banking,,Big Bazaar,Rajkot
4340,2025-04-06,Health,17948.0,,49220.0,Cash,Expense 4340,Amazon,Pune
4341,2025-01-07,Groceries,16994.0,1.0,33855.0,Debit Card,Expense 4341,Amazon,Delhi
4342,2025-12-11,Health,18882.0,2.0,28363.0,Credit Card,Expense 4342,Flipkart,Surat
4343,2025-01-15,Travel,19980.0,10.0,30100.0,Net Banking,Expense 4343,Zomato,Bangalore
4344,2025-09-24,Shopping,6706.0,5.0,59886.0,Debit Card,Expense 4344,Flipkart,Vadodara
4345,2025-05-19,Fuel,451.0,2.0,45496.0,Wallet,Expense 4345,Flipkart,Mumbai
4346,2025-08-09,Travel,1253.0,2.0,45215.0,Wallet,Expense 4346,DMart,Ahmedabad
4347,2025-01-26,Rent,8701.0,9.0,29248.0,UPI,Expense 4347,Ola,Surat
4348,2025-03-09,Medical,11835.0,3.0,,UPI,Expense 4348,Reliance Fresh,Delhi
4349,2025-03-06,Health,18012.0,6.0,38372.0,Cash,Expense 4349,Ola,Mumbai
4350,2025-06-26,Food,8030.0,3.0,43215.0,Cash,Expense 4350,Swiggy,Hyderabad
4351,2025-09-27,Entertainment,16750.0,14.0,16539.0,Wallet,Expense 4351,Ola,Delhi
4352,2025-09-22,Transport,5512.0,7.0,21606.0,Net Banking,Expense 4352,Swiggy,Mumbai
4353,2025-03-04,Shopping,9296.0,2.0,47875.0,Cash,Expense 4353,Zomato,Hyderabad
4354,2025-03-16,Health,2676.0,13.0,11329.0,Credit Card,Expense 4354,Swiggy,Pune
4355,2025-08-26,Travel,16814.0,1.0,26562.0,UPI,Expense 4355,Big Bazaar,Ahmedabad
4356,2025-07-24,Transport,14084.0,9.0,32628.0,Net Banking,,Zomato,Hyderabad
4357,2025-11-19,Groceries,824.0,11.0,22501.0,Credit Card,Expense 4357,Zomato,Jaipur
4358,2025-11-24,Rent,,7.0,14899.0,Credit Card,Expense 4358,Swiggy,Pune
4359,2025-09-11,Travel,19394.0,14.0,17770.0,UPI,Expense 4359,Ola,Rajkot
4360,2025-12-04,Education,17801.0,2.0,39473.0,Wallet,Expense 4360,Zomato,Surat
4361,2025-07-07,Shopping,14008.0,5.0,33189.0,UPI,Expense 4361,Ola,Rajkot
4362,2025-07-17,Entertainment,13607.0,4.0,23994.0,Cash,Expense 4362,,Vadodara
4363,2025-09-02,Rent,3432.0,9.0,57765.0,Cash,Expense 4363,,Mumbai
4364,2025-06-27,Groceries,13088.0,12.0,34199.0,Net Banking,Expense 4364,Big Bazaar,Surat
4365,2025-10-25,Food,1656.0,4.0,39657.0,Wallet,Expense 4365,Uber,Mumbai
4366,2025-09-26,Education,8495.0,13.0,24172.0,Wallet,,,Mumbai
4367,2025-01-10,Food,,6.0,23785.0,Cash,Expense 4367,Big Bazaar,Rajkot
4368,2025-02-10,Travel,11666.0,4.0,44958.0,Cash,Expense 4368,Big Bazaar,Delhi
4369,2025-06-15,Bills,3221.0,8.0,45149.0,Credit Card,Expense 4369,Medical Store,Jaipur
4370,2025-02-27,Travel,2883.0,,36569.0,Wallet,Expense 4370,Reliance Fresh,Pune
4371,2025-08-01,Fuel,133.0,11.0,14681.0,Wallet,Expense 4371,Swiggy,Pune
4372,2025-09-23,Transport,5178.0,12.0,22506.0,Cash,Expense 4372,Swiggy,Ahmedabad
4373,2025-04-21,Shopping,13349.0,7.0,40050.0,Debit Card,Expense 4373,Reliance Fresh,Bangalore
4374,2025-06-13,Rent,4462.0,13.0,19334.0,UPI,Expense 4374,Flipkart,Ahmedabad
4375,2025-10-18,Food,12275.0,5.0,47432.0,Credit Card,Expense 4375,Amazon,Vadodara
4376,2025-06-25,Rent,14460.0,1.0,,Wallet,Expense 4376,Swiggy,Rajkot
4377,2025-11-11,Groceries,7768.0,13.0,36094.0,Debit Card,Expense 4377,Medical Store,Rajkot
4378,2025-09-15,Shopping,9500.0,4.0,51576.0,Net Banking,Expense 4378,Amazon,Mumbai
4379,2025-12-28,Food,17326.0,4.0,9774.0,Credit Card,Expense 4379,Reliance Fresh,Surat
4380,2025-06-04,Rent,16756.0,5.0,49031.0,Wallet,Expense 4380,Zomato,Ahmedabad
4381,2025-03-06,Groceries,7291.0,13.0,33241.0,Credit Card,Expense 4381,Swiggy,Bangalore
4382,2025-02-14,Education,906.0,1.0,33578.0,UPI,Expense 4382,Medical Store,Vadodara
4383,2025-05-17,Transport,12225.0,2.0,57971.0,Net Banking,Expense 4383,Reliance Fresh,Rajkot
4384,2025-06-26,Education,2457.0,15.0,32614.0,Net Banking,Expense 4384,Uber,Delhi
4385,2025-09-09,Health,8292.0,4.0,9271.0,Cash,Expense 4385,Uber,Hyderabad
4386,2025-06-20,Shopping,,3.0,12578.0,Wallet,Expense 4386,Medical Store,Bangalore
4387,2025-02-20,Shopping,15199.0,15.0,53069.0,Credit Card,Expense 4387,Medical Store,Jaipur
4388,2025-09-02,Transport,15111.0,9.0,55244.0,Wallet,Expense 4388,Amazon,Bangalore
4389,2025-12-20,Entertainment,18231.0,9.0,23283.0,Wallet,Expense 4389,Big Bazaar,Pune
4390,2025-10-13,Bills,5533.0,4.0,12518.0,Wallet,Expense 4390,Medical Store,Delhi
4391,2025-06-12,Entertainment,18277.0,,54203.0,Wallet,Expense 4391,Reliance Fresh,Delhi
4392,2025-03-27,Bills,16622.0,15.0,38857.0,Credit Card,Expense 4392,,Hyderabad
4393,2025-11-18,Rent,9813.0,4.0,54485.0,Wallet,Expense 4393,DMart,Hyderabad
4394,2025-08-18,Groceries,16910.0,1.0,26827.0,UPI,Expense 4394,Zomato,Mumbai
4395,2025-09-03,Food,17394.0,2.0,57018.0,UPI,Expense 4395,DMart,Delhi
4396,2025-12-24,Food,4780.0,6.0,29626.0,Credit Card,Expense 4396,Amazon,Mumbai
4397,2025-02-19,Transport,16527.0,14.0,51157.0,Wallet,Expense 4397,Ola,Vadodara
4398,2025-03-20,Education,3900.0,14.0,33851.0,Wallet,Expense 4398,Uber,Pune
4399,2025-07-20,Bills,14905.0,13.0,9086.0,Net Banking,Expense 4399,Ola,Jaipur
4400,2025-06-07,Rent,12002.0,5.0,35748.0,Net Banking,Expense 4400,Medical Store,Mumbai
4401,2025-04-18,Shopping,,,25339.0,UPI,Expense 4401,Medical Store,Surat
4402,2025-04-02,Shopping,17413.0,9.0,51991.0,Credit Card,Expense 4402,Swiggy,Bangalore
4403,2025-12-22,Fuel,15536.0,1.0,15622.0,Debit Card,Expense 4403,Big Bazaar,Rajkot
4404,2025-07-16,Shopping,7041.0,11.0,22302.0,Net Banking,Expense 4404,Reliance Fresh,Rajkot
4405,2025-09-14,Health,18902.0,4.0,,Wallet,Expense 4405,Ola,Jaipur
4406,2025-03-14,Medical,17333.0,5.0,37582.0,Wallet,Expense 4406,Amazon,Delhi
4407,2025-09-11,Medical,1962.0,10.0,23331.0,Net Banking,Expense 4407,Swiggy,Mumbai
4408,2025-08-07,Shopping,1597.0,7.0,51039.0,Cash,Expense 4408,Ola,Delhi
4409,2025-12-03,Transport,7570.0,4.0,53311.0,Net Banking,Expense 4409,Big Bazaar,Mumbai
4410,2025-12-18,Travel,3332.0,6.0,7199.0,Wallet,Expense 4410,Swiggy,Jaipur
4411,2025-05-10,Groceries,6367.0,5.0,56466.0,Wallet,Expense 4411,Reliance Fresh,Bangalore
4412,2025-11-26,Transport,3548.0,1.0,6828.0,Net Banking,Expense 4412,Big Bazaar,Surat
4413,2025-02-04,Rent,10670.0,4.0,41849.0,UPI,Expense 4413,Reliance Fresh,Hyderabad
4414,2025-06-10,Shopping,361.0,7.0,40293.0,Debit Card,Expense 4414,Swiggy,Ahmedabad
4415,2025-02-13,Fuel,6420.0,9.0,10189.0,Wallet,Expense 4415,Uber,Surat
4416,2025-10-02,Health,4898.0,10.0,32309.0,Debit Card,,Amazon,Pune
4417,2025-06-14,Bills,6557.0,2.0,47414.0,Debit Card,Expense 4417,Reliance Fresh,Vadodara
4418,2025-04-13,Entertainment,6967.0,9.0,9561.0,Cash,Expense 4418,DMart,Vadodara
4419,2025-05-05,Transport,9244.0,7.0,17346.0,Cash,Expense 4419,,Jaipur
4420,2025-01-11,Shopping,19884.0,12.0,12129.0,Cash,Expense 4420,Zomato,Jaipur
4421,2025-06-08,Travel,7727.0,13.0,29758.0,Cash,Expense 4421,Big Bazaar,Hyderabad
4422,2025-09-22,Food,3106.0,10.0,57276.0,Net Banking,Expense 4422,Amazon,Jaipur
4423,2025-12-26,Bills,7618.0,9.0,25979.0,UPI,Expense 4423,Medical Store,Surat
4424,2025-07-09,Education,950.0,9.0,,Wallet,Expense 4424,Uber,Vadodara
4425,2025-08-23,Travel,7601.0,1.0,57846.0,Credit Card,Expense 4425,Amazon,Mumbai
4426,2025-06-27,Shopping,,5.0,11045.0,Wallet,Expense 4426,Uber,Rajkot
4427,2025-10-06,Groceries,18775.0,14.0,9472.0,Wallet,Expense 4427,Uber,Jaipur
4428,2025-08-10,Bills,9149.0,,,Net Banking,Expense 4428,DMart,Jaipur
4429,2025-09-13,Bills,18343.0,10.0,49481.0,Wallet,Expense 4429,Reliance Fresh,Rajkot
4430,2025-07-19,Groceries,6166.0,11.0,58147.0,UPI,Expense 4430,Swiggy,Ahmedabad
4431,2025-03-11,Shopping,13343.0,6.0,14108.0,Cash,Expense 4431,Uber,Surat
4432,2025-07-24,Transport,16995.0,4.0,28415.0,Debit Card,Expense 4432,Reliance Fresh,Vadodara
4433,2025-04-17,Groceries,2643.0,,45789.0,Wallet,Expense 4433,Big Bazaar,Surat
4434,2025-04-18,Rent,12002.0,10.0,58950.0,Cash,Expense 4434,Medical Store,Ahmedabad
4435,2025-06-13,Health,5268.0,13.0,8332.0,UPI,Expense 4435,Amazon,Pune
4436,2025-05-08,Medical,17134.0,7.0,42149.0,Debit Card,Expense 4436,Flipkart,Pune
4437,2025-05-22,Rent,3699.0,7.0,36405.0,Wallet,Expense 4437,Ola,Bangalore
4438,2025-06-19,Travel,13450.0,13.0,,Net Banking,Expense 4438,Ola,Hyderabad
4439,2025-04-15,Education,8582.0,13.0,36201.0,Credit Card,Expense 4439,DMart,Bangalore
4440,2025-12-09,Bills,4353.0,14.0,34634.0,UPI,Expense 4440,Flipkart,Mumbai
4441,2025-09-16,Health,18361.0,9.0,51556.0,UPI,,Swiggy,Jaipur
4442,2025-06-10,Food,16560.0,15.0,57502.0,Net Banking,Expense 4442,Flipkart,Bangalore
4443,2025-08-09,Rent,4210.0,,57640.0,UPI,Expense 4443,,Bangalore
4444,2025-09-27,Medical,9227.0,10.0,12592.0,Net Banking,Expense 4444,Reliance Fresh,Jaipur
4445,2025-02-08,Medical,13666.0,15.0,16021.0,Credit Card,Expense 4445,Uber,Bangalore
4446,2025-01-03,Bills,4861.0,12.0,8772.0,Credit Card,Expense 4446,Ola,Ahmedabad
4447,2025-03-22,Bills,18012.0,8.0,57802.0,Debit Card,Expense 4447,DMart,Jaipur
4448,2025-01-07,Travel,13875.0,5.0,,Cash,,Flipkart,Jaipur
4449,2025-01-13,Transport,1589.0,2.0,55314.0,Wallet,Expense 4449,Uber,Mumbai
4450,2025-05-11,Rent,7354.0,7.0,53986.0,UPI,Expense 4450,Zomato,Ahmedabad
4451,2025-04-01,Entertainment,8935.0,5.0,11247.0,Net Banking,Expense 4451,DMart,Rajkot
4452,2025-04-14,Entertainment,8479.0,11.0,15159.0,UPI,Expense 4452,Zomato,Bangalore
4453,2025-07-07,Education,11695.0,7.0,10544.0,Cash,Expense 4453,Amazon,Delhi
4454,2025-07-03,Bills,16908.0,10.0,17711.0,Credit Card,Expense 4454,Swiggy,Ahmedabad
4455,2025-06-19,Entertainment,9742.0,3.0,,Credit Card,Expense 4455,Uber,Jaipur
4456,2025-10-01,Bills,5505.0,9.0,23782.0,Net Banking,Expense 4456,Big Bazaar,Pune
4457,2025-10-17,Food,,15.0,21496.0,UPI,Expense 4457,Zomato,Mumbai
4458,2025-12-18,Travel,13732.0,2.0,17649.0,UPI,Expense 4458,Swiggy,Hyderabad
4459,2025-02-05,Entertainment,17222.0,1.0,,UPI,Expense 4459,Medical Store,Hyderabad
4460,2025-12-14,Medical,,7.0,34581.0,Credit Card,Expense 4460,Swiggy,Pune
4461,2025-12-26,Transport,6825.0,4.0,38126.0,Wallet,Expense 4461,Big Bazaar,Rajkot
4462,2025-01-22,Shopping,2463.0,14.0,52052.0,Debit Card,Expense 4462,Big Bazaar,Rajkot
4463,2025-03-18,Groceries,718.0,9.0,33575.0,UPI,Expense 4463,Amazon,Rajkot
4464,2025-03-27,Shopping,13556.0,11.0,5035.0,Debit Card,Expense 4464,DMart,Bangalore
4465,2025-10-18,Groceries,3808.0,1.0,24028.0,Debit Card,Expense 4465,Swiggy,Vadodara
4466,2025-12-16,Medical,9125.0,11.0,25481.0,Net Banking,Expense 4466,Zomato,Jaipur
4467,2025-09-09,Groceries,17576.0,2.0,40214.0,UPI,Expense 4467,Big Bazaar,Vadodara
4468,2025-01-02,Fuel,18011.0,5.0,34724.0,Credit Card,Expense 4468,Amazon,Jaipur
4469,2025-12-18,Food,8884.0,5.0,21278.0,Credit Card,Expense 4469,Uber,Bangalore
4470,2025-01-11,Shopping,10550.0,10.0,55583.0,Cash,Expense 4470,Zomato,Rajkot
4471,2025-03-15,Transport,6196.0,13.0,17870.0,Credit Card,Expense 4471,Swiggy,Mumbai
4472,2025-01-10,Transport,9054.0,13.0,43197.0,Credit Card,Expense 4472,,Rajkot
4473,2025-11-23,Transport,9572.0,4.0,20155.0,Net Banking,Expense 4473,,Bangalore
4474,2025-04-22,Groceries,10402.0,,34564.0,Cash,Expense 4474,Zomato,Ahmedabad
4475,2025-06-16,Bills,5607.0,14.0,16280.0,Debit Card,Expense 4475,DMart,Ahmedabad
4476,2025-04-23,Bills,18798.0,14.0,37124.0,Credit Card,,Zomato,Pune
4477,2025-02-13,Entertainment,4598.0,2.0,11219.0,UPI,Expense 4477,Swiggy,Delhi
4478,2025-06-26,Transport,13711.0,,36494.0,Net Banking,Expense 4478,Zomato,Hyderabad
4479,2025-07-28,Groceries,17910.0,15.0,30278.0,Cash,Expense 4479,Ola,Hyderabad
4480,2025-03-26,Rent,7259.0,11.0,6605.0,Debit Card,Expense 4480,Zomato,Mumbai
4481,2025-05-19,Transport,5163.0,9.0,,Cash,Expense 4481,Ola,Jaipur
4482,2025-11-23,Food,2853.0,10.0,28906.0,Wallet,Expense 4482,Medical Store,Hyderabad
4483,2025-06-28,Medical,14786.0,9.0,25551.0,Wallet,Expense 4483,Swiggy,Mumbai
4484,2025-12-18,Groceries,363.0,13.0,43432.0,Cash,Expense 4484,Uber,Ahmedabad
4485,2025-07-16,Shopping,7944.0,5.0,10908.0,Cash,Expense 4485,Amazon,Hyderabad
4486,2025-09-19,Rent,1125.0,5.0,9375.0,Cash,Expense 4486,Reliance Fresh,Surat
4487,2025-05-05,Shopping,,8.0,49207.0,Credit Card,Expense 4487,Big Bazaar,Hyderabad
4488,2025-12-08,Food,7091.0,,59294.0,Debit Card,Expense 4488,Amazon,Mumbai
4489,2025-06-06,Entertainment,14892.0,6.0,35870.0,Net Banking,Expense 4489,Zomato,Mumbai
4490,2025-01-10,Shopping,13182.0,1.0,25882.0,Credit Card,Expense 4490,Ola,Pune
4491,2025-08-21,Food,13523.0,4.0,34505.0,Debit Card,Expense 4491,Reliance Fresh,Delhi
4492,2025-09-09,Entertainment,3221.0,2.0,33387.0,Wallet,Expense 4492,Flipkart,Hyderabad
4493,2025-03-09,Rent,7652.0,3.0,54080.0,Wallet,Expense 4493,Reliance Fresh,Vadodara
4494,2025-09-19,Medical,13520.0,3.0,52766.0,Cash,Expense 4494,DMart,Delhi
4495,2025-04-28,Health,15656.0,,48639.0,Cash,Expense 4495,DMart,Surat
4496,2025-07-07,Bills,15547.0,,5038.0,Net Banking,Expense 4496,Medical Store,Jaipur
4497,2025-05-27,Rent,16893.0,8.0,57548.0,Cash,Expense 4497,Zomato,Jaipur
4498,2025-01-04,Fuel,7480.0,10.0,22033.0,Net Banking,Expense 4498,Reliance Fresh,Vadodara
4499,2025-09-23,Entertainment,709.0,3.0,,UPI,Expense 4499,DMart,Vadodara
4500,2025-11-14,Fuel,12939.0,9.0,13208.0,Debit Card,Expense 4500,Swiggy,Pune
4501,2025-06-28,Food,8146.0,8.0,12496.0,Credit Card,Expense 4501,DMart,Bangalore
4502,2025-01-18,Travel,6593.0,15.0,40519.0,Debit Card,Expense 4502,Swiggy,Rajkot
4503,2025-11-11,Bills,14672.0,12.0,26180.0,Wallet,Expense 4503,Flipkart,Mumbai
4504,2025-05-20,Medical,2352.0,13.0,56051.0,Debit Card,Expense 4504,Reliance Fresh,Bangalore
4505,2025-03-20,Education,4505.0,9.0,57682.0,Net Banking,Expense 4505,Medical Store,Mumbai
4506,2025-06-09,Education,6586.0,1.0,11364.0,Cash,,Amazon,Pune
4507,2025-08-16,Fuel,7608.0,7.0,28161.0,Net Banking,Expense 4507,Big Bazaar,Bangalore
4508,2025-07-25,Travel,856.0,3.0,30261.0,Debit Card,Expense 4508,Reliance Fresh,Jaipur
4509,2025-12-06,Bills,636.0,9.0,55291.0,Wallet,Expense 4509,Big Bazaar,Delhi
4510,2025-09-06,Rent,7625.0,7.0,30506.0,UPI,Expense 4510,Big Bazaar,Delhi
4511,2025-03-08,Rent,12522.0,14.0,49539.0,Debit Card,Expense 4511,Medical Store,Mumbai
4512,2025-06-07,Health,18807.0,8.0,15970.0,Debit Card,Expense 4512,Big Bazaar,Pune
4513,2025-01-22,Bills,,3.0,53308.0,Credit Card,Expense 4513,Zomato,Jaipur
4514,2025-03-23,Education,1393.0,13.0,45911.0,Debit Card,Expense 4514,Uber,Jaipur
4515,2025-09-02,Groceries,14203.0,6.0,13591.0,Cash,Expense 4515,Uber,Vadodara
4516,2025-09-20,Shopping,11431.0,2.0,30762.0,Cash,Expense 4516,Reliance Fresh,Ahmedabad
4517,2025-10-01,Entertainment,,3.0,53661.0,Wallet,Expense 4517,Zomato,Jaipur
4518,2025-09-18,Fuel,19068.0,1.0,,Wallet,Expense 4518,Reliance Fresh,Vadodara
4519,2025-06-19,Travel,14904.0,8.0,54838.0,Wallet,Expense 4519,Ola,Pune
4520,2025-11-07,Medical,17753.0,6.0,,Credit Card,Expense 4520,,Pune
4521,2025-08-10,Bills,13276.0,11.0,58452.0,Debit Card,Expense 4521,Medical Store,Delhi
4522,2025-08-02,Health,11599.0,13.0,51270.0,Cash,Expense 4522,Medical Store,Delhi
4523,2025-11-16,Food,1379.0,5.0,42530.0,Credit Card,Expense 4523,Big Bazaar,Rajkot
4524,2025-06-20,Shopping,3712.0,6.0,52065.0,Credit Card,Expense 4524,Medical Store,Bangalore
4525,2025-03-03,Entertainment,14243.0,8.0,49561.0,Cash,Expense 4525,Zomato,Hyderabad
4526,2025-06-23,Health,6792.0,11.0,30287.0,Cash,Expense 4526,Big Bazaar,Surat
4527,2025-12-18,Shopping,10254.0,6.0,58298.0,Net Banking,Expense 4527,,Bangalore
4528,2025-07-24,Food,963.0,15.0,31497.0,Net Banking,Expense 4528,Swiggy,Delhi
4529,2025-06-23,Bills,11792.0,7.0,56747.0,Net Banking,Expense 4529,Flipkart,Delhi
4530,2025-12-02,Travel,3779.0,6.0,40832.0,Credit Card,Expense 4530,Big Bazaar,Surat
4531,2025-07-06,Education,5960.0,,35071.0,Credit Card,Expense 4531,Amazon,Rajkot
4532,2025-05-22,Medical,13812.0,,40116.0,Wallet,Expense 4532,Zomato,Ahmedabad
4533,2025-04-28,Health,8569.0,2.0,37161.0,Cash,Expense 4533,,Delhi
4534,2025-11-04,Education,3915.0,10.0,40564.0,Credit Card,Expense 4534,Ola,Ahmedabad
4535,2025-07-01,Travel,10796.0,4.0,33669.0,Cash,Expense 4535,DMart,Mumbai
4536,2025-04-27,Entertainment,6744.0,5.0,11407.0,Net Banking,Expense 4536,Ola,Pune
4537,2025-12-05,Rent,16142.0,9.0,59690.0,UPI,Expense 4537,Reliance Fresh,Bangalore
4538,2025-12-11,Shopping,7578.0,4.0,26963.0,Debit Card,Expense 4538,Amazon,Surat
4539,2025-12-15,Rent,5558.0,6.0,45152.0,Net Banking,,Flipkart,Mumbai
4540,2025-07-21,Fuel,9205.0,2.0,45724.0,Net Banking,,Swiggy,Jaipur
4541,2025-09-07,Medical,15804.0,14.0,46025.0,Debit Card,Expense 4541,Zomato,Pune
4542,2025-11-22,Entertainment,5945.0,,,UPI,Expense 4542,Uber,Ahmedabad
4543,2025-11-12,Health,1425.0,15.0,55470.0,Cash,Expense 4543,Zomato,Vadodara
4544,2025-03-25,Rent,13904.0,8.0,16688.0,Debit Card,Expense 4544,Zomato,Bangalore
4545,2025-01-01,Shopping,7861.0,6.0,7167.0,Wallet,Expense 4545,Flipkart,Pune
4546,2025-09-08,Entertainment,7022.0,15.0,56722.0,Credit Card,Expense 4546,DMart,Delhi
